hour_idx,day_idx,loc_idx,node_idx,utilization_rate
3,27,32,38,0.0
4,27,32,38,0.0
5,27,32,38,0.0
6,27,32,38,0.0
7,27,32,38,0.0
8,27,32,38,0.0
9,27,32,38,0.0
10,27,32,38,1.0
11,27,32,38,1.0
12,27,32,38,1.0
13,27,32,38,1.0
14,27,32,38,1.0
15,27,32,38,1.0
16,27,32,38,1.0
17,27,32,38,1.0
18,27,32,38,0.0
19,27,32,38,0.0
20,27,32,38,0.0
21,27,32,38,0.0
22,27,32,38,0.0
23,27,32,38,0.0
0,28,32,38,0.0
1,28,32,38,0.0
2,28,32,38,0.0
3,28,32,38,0.0
4,28,32,38,0.0
5,28,32,38,0.0
6,28,32,38,0.0
7,28,32,38,0.0
8,28,32,38,0.0
9,28,32,38,0.0
10,28,32,38,0.0
11,28,32,38,1.0
12,28,32,38,1.0
13,28,32,38,1.0
14,28,32,38,1.0
15,28,32,38,1.0
16,28,32,38,1.0
17,28,32,38,1.0
18,28,32,38,0.0
19,28,32,38,0.0
20,28,32,38,0.0
21,28,32,38,0.0
22,28,32,38,0.0
23,28,32,38,0.0
0,29,32,38,0.0
1,29,32,38,0.0
2,29,32,38,0.0
3,29,32,38,0.0
4,29,32,38,0.0
5,29,32,38,0.0
6,29,32,38,0.0
7,29,32,38,0.0
8,29,32,38,0.0
9,29,32,38,0.0
10,29,32,38,0.0
11,29,32,38,1.0
12,29,32,38,1.0
13,29,32,38,1.0
14,29,32,38,1.0
15,29,32,38,1.0
16,29,32,38,0.0
17,29,32,38,0.0
18,29,32,38,0.0
19,29,32,38,0.0
20,29,32,38,0.0
21,29,32,38,0.0
22,29,32,38,0.0
23,29,32,38,0.0
0,30,32,38,0.0
1,30,32,38,0.0
2,30,32,38,0.0
3,30,32,38,0.0
4,30,32,38,0.0
5,30,32,38,0.0
6,30,32,38,0.0
7,30,32,38,0.0
8,30,32,38,0.0
9,30,32,38,1.0
10,30,32,38,1.0
11,30,32,38,0.0
12,30,32,38,0.0
13,30,32,38,0.0
14,30,32,38,0.0
15,30,32,38,1.0
16,30,32,38,1.0
17,30,32,38,1.0
18,30,32,38,0.0
19,30,32,38,0.0
20,30,32,38,0.0
21,30,32,38,0.0
22,30,32,38,0.0
23,30,32,38,0.0
0,24,32,38,0.0
1,24,32,38,0.0
2,24,32,38,0.0
3,24,32,38,0.0
4,24,32,38,0.0
5,24,32,38,0.0
6,24,32,38,0.0
7,24,32,38,0.0
8,24,32,38,1.0
9,24,32,38,1.0
10,24,32,38,1.0
11,24,32,38,1.0
12,24,32,38,1.0
13,24,32,38,1.0
14,24,32,38,0.0
15,24,32,38,1.0
16,24,32,38,1.0
17,24,32,38,0.0
18,24,32,38,0.0
19,24,32,38,0.0
20,24,32,38,0.0
21,24,32,38,0.0
22,24,32,38,0.0
23,24,32,38,0.0
0,25,32,38,0.0
1,25,32,38,0.0
2,25,32,38,0.0
3,25,32,38,0.0
4,25,32,38,0.0
5,25,32,38,0.0
6,25,32,38,0.0
7,25,32,38,0.0
8,25,32,38,1.0
9,25,32,38,1.0
10,25,32,38,1.0
11,25,32,38,1.0
12,25,32,38,1.0
13,25,32,38,1.0
14,25,32,38,1.0
15,25,32,38,1.0
16,25,32,38,1.0
17,25,32,38,1.0
18,25,32,38,0.0
19,25,32,38,0.0
20,25,32,38,0.0
21,25,32,38,0.0
22,25,32,38,0.0
23,25,32,38,0.0
0,26,32,38,0.0
1,26,32,38,0.0
2,26,32,38,0.0
3,26,32,38,0.0
4,26,32,38,0.0
5,26,32,38,0.0
6,26,32,38,0.0
7,26,32,38,0.0
8,26,32,38,0.0
9,26,32,38,1.0
10,26,32,38,1.0
11,26,32,38,0.0
12,26,32,38,1.0
13,26,32,38,1.0
14,26,32,38,1.0
15,26,32,38,1.0
16,26,32,38,1.0
17,26,32,38,1.0
18,26,32,38,1.0
19,26,32,38,0.0
20,26,32,38,0.0
21,26,32,38,0.0
22,26,32,38,0.0
23,26,32,38,0.0
0,27,32,38,0.0
1,27,32,38,0.0
2,27,32,38,0.0
3,27,32,38,0.0
4,27,32,38,0.0
5,27,32,38,0.0
6,27,32,38,0.0
7,27,32,38,0.0
8,27,32,38,0.0
9,27,32,38,0.0
10,27,32,38,1.0
11,27,32,38,1.0
12,27,32,38,1.0
13,27,32,38,1.0
14,27,32,38,1.0
15,27,32,38,1.0
16,27,32,38,1.0
17,27,32,38,0.0
18,27,32,38,0.0
19,27,32,38,0.0
20,27,32,38,0.0
21,27,32,38,0.0
22,27,32,38,0.0
23,27,32,38,0.0
0,28,32,38,0.0
1,28,32,38,0.0
2,28,32,38,0.0
3,28,32,38,0.0
4,28,32,38,0.0
5,28,32,38,0.0
6,28,32,38,0.0
7,28,32,38,0.0
8,28,32,38,0.0
9,28,32,38,0.0
10,28,32,38,1.0
11,28,32,38,1.0
12,28,32,38,1.0
13,28,32,38,1.0
14,28,32,38,1.0
15,28,32,38,1.0
16,28,32,38,1.0
17,28,32,38,1.0
18,28,32,38,0.0
19,28,32,38,0.0
20,28,32,38,0.0
21,28,32,38,0.0
22,28,32,38,0.0
23,28,32,38,0.0
0,29,32,38,0.0
1,29,32,38,0.0
2,29,32,38,0.0
3,29,32,38,0.0
4,29,32,38,0.0
5,29,32,38,0.0
6,29,32,38,0.0
7,29,32,38,0.0
8,29,32,38,0.0
9,29,32,38,0.0
10,29,32,38,0.0
11,29,32,38,0.0
12,29,32,38,0.0
13,29,32,38,0.0
14,29,32,38,0.0
15,29,32,38,0.0
16,29,32,38,1.0
17,29,32,38,1.0
18,29,32,38,1.0
19,29,32,38,0.0
20,29,32,38,0.0
21,29,32,38,0.0
22,29,32,38,1.0
23,29,32,38,0.0
0,30,32,38,0.0
1,30,32,38,0.0
2,30,32,38,0.0
3,30,32,38,0.0
4,30,32,38,0.0
5,30,32,38,0.0
6,30,32,38,0.0
7,30,32,38,0.0
8,30,32,38,0.0
9,30,32,38,0.0
10,30,32,38,0.0
11,30,32,38,0.0
12,30,32,38,0.0
13,30,32,38,0.0
14,30,32,38,0.0
15,30,32,38,0.0
16,30,32,38,0.0
17,30,32,38,1.0
18,30,32,38,1.0
19,30,32,38,1.0
20,30,32,38,0.0
21,30,32,38,0.0
22,30,32,38,0.0
23,30,32,38,0.0
0,24,32,38,0.0
1,24,32,38,0.0
2,24,32,38,0.0
3,24,32,38,0.0
4,24,32,38,0.0
5,24,32,38,0.0
6,24,32,38,0.0
7,24,32,38,0.0
8,24,32,38,0.0
9,24,32,38,0.0
10,24,32,38,1.0
11,24,32,38,1.0
12,24,32,38,1.0
13,24,32,38,1.0
14,24,32,38,1.0
15,24,32,38,1.0
16,24,32,38,1.0
17,24,32,38,1.0
18,24,32,38,1.0
19,24,32,38,1.0
20,24,32,38,1.0
21,24,32,38,1.0
22,24,32,38,0.0
23,24,32,38,0.0
0,25,32,38,0.0
1,25,32,38,0.0
2,25,32,38,0.0
3,25,32,38,0.0
4,25,32,38,0.0
5,25,32,38,0.0
6,25,32,38,0.0
7,25,32,38,0.0
8,25,32,38,0.0
9,25,32,38,0.0
10,25,32,38,1.0
11,25,32,38,1.0
12,25,32,38,1.0
13,25,32,38,1.0
14,25,32,38,1.0
15,25,32,38,1.0
16,25,32,38,1.0
17,25,32,38,1.0
18,25,32,38,1.0
19,25,32,38,0.0
20,25,32,38,0.0
21,25,32,38,0.0
22,25,32,38,0.0
23,25,32,38,0.0
0,26,32,38,0.0
1,26,32,38,0.0
2,26,32,38,0.0
3,26,32,38,0.0
4,26,32,38,0.0
5,26,32,38,0.0
6,26,32,38,0.0
7,26,32,38,0.0
8,26,32,38,0.0
9,26,32,38,0.0
10,26,32,38,1.0
11,26,32,38,1.0
12,26,32,38,1.0
13,26,32,38,1.0
14,26,32,38,1.0
15,26,32,38,1.0
16,26,32,38,1.0
17,26,32,38,1.0
18,26,32,38,1.0
19,26,32,38,0.0
20,26,32,38,0.0
21,26,32,38,0.0
22,26,32,38,1.0
23,26,32,38,0.0
0,27,32,38,0.0
1,27,32,38,0.0
2,27,32,38,0.0
3,27,32,38,0.0
4,27,32,38,0.0
5,27,32,38,0.0
6,27,32,38,0.0
7,27,32,38,0.0
8,27,32,38,0.0
9,27,32,38,0.0
10,27,32,38,1.0
11,27,32,38,1.0
12,27,32,38,1.0
13,27,32,38,1.0
14,27,32,38,1.0
15,27,32,38,1.0
16,27,32,38,1.0
17,27,32,38,1.0
18,27,32,38,1.0
19,27,32,38,0.0
20,27,32,38,0.0
21,27,32,38,1.0
22,27,32,38,1.0
23,27,32,38,0.0
0,28,32,38,0.0
1,28,32,38,0.0
2,28,32,38,0.0
3,28,32,38,0.0
4,28,32,38,0.0
5,28,32,38,0.0
6,28,32,38,0.0
7,28,32,38,0.0
8,28,32,38,0.0
9,28,32,38,0.0
10,28,32,38,1.0
11,28,32,38,1.0
12,28,32,38,1.0
13,28,32,38,1.0
14,28,32,38,1.0
15,28,32,38,1.0
16,28,32,38,1.0
17,28,32,38,1.0
18,28,32,38,1.0
19,28,32,38,0.0
20,28,32,38,1.0
21,28,32,38,1.0
22,28,32,38,1.0
23,28,32,38,0.0
0,29,32,38,0.0
1,29,32,38,0.0
2,29,32,38,0.0
3,29,32,38,0.0
4,29,32,38,0.0
5,29,32,38,0.0
6,29,32,38,0.0
7,29,32,38,0.0
8,29,32,38,0.0
9,29,32,38,0.0
10,29,32,38,0.0
11,29,32,38,0.0
12,29,32,38,0.0
13,29,32,38,0.0
14,29,32,38,1.0
15,29,32,38,1.0
16,29,32,38,1.0
17,29,32,38,1.0
18,29,32,38,1.0
19,29,32,38,1.0
20,29,32,38,0.0
21,29,32,38,0.0
22,29,32,38,0.0
23,29,32,38,0.0
0,30,32,38,0.0
1,30,32,38,0.0
2,30,32,38,0.0
3,30,32,38,0.0
4,30,32,38,0.0
5,30,32,38,0.0
6,30,32,38,0.0
7,30,32,38,0.0
8,30,32,38,0.0
9,30,32,38,0.0
10,30,32,38,0.0
11,30,32,38,0.0
12,30,32,38,0.0
13,30,32,38,0.0
14,30,32,38,0.0
15,30,32,38,0.0
16,30,32,38,0.0
17,30,32,38,0.0
18,30,32,38,0.0
19,30,32,38,0.0
20,30,32,38,0.0
21,30,32,38,1.0
22,30,32,38,1.0
23,30,32,38,0.0
0,24,32,38,0.0
1,24,32,38,0.0
2,24,32,38,0.0
3,24,32,38,0.0
4,24,32,38,0.0
5,24,32,38,0.0
6,24,32,38,0.0
7,24,32,38,0.0
8,24,32,38,1.0
9,24,32,38,0.0
10,24,32,38,1.0
11,24,32,38,1.0
12,24,32,38,1.0
13,24,32,38,0.0
14,24,32,38,1.0
15,24,32,38,1.0
16,24,32,38,1.0
17,24,32,38,1.0
18,24,32,38,1.0
19,24,32,38,1.0
20,24,32,38,0.0
21,24,32,38,0.0
22,24,32,38,0.0
23,24,32,38,0.0
0,25,32,38,0.0
1,25,32,38,0.0
2,25,32,38,0.0
3,25,32,38,0.0
4,25,32,38,0.0
5,25,32,38,0.0
6,25,32,38,0.0
7,25,32,38,0.0
8,25,32,38,0.0
9,25,32,38,0.0
10,25,32,38,0.0
11,25,32,38,1.0
12,25,32,38,1.0
13,25,32,38,1.0
14,25,32,38,1.0
15,25,32,38,1.0
16,25,32,38,1.0
17,25,32,38,0.0
18,25,32,38,0.0
19,25,32,38,0.0
20,25,32,38,0.0
21,25,32,38,0.0
22,25,32,38,0.0
23,25,32,38,0.0
0,26,32,38,0.0
1,26,32,38,0.0
2,26,32,38,0.0
3,26,32,38,0.0
4,26,32,38,0.0
5,26,32,38,0.0
6,26,32,38,0.0
7,26,32,38,0.0
8,26,32,38,0.0
9,26,32,38,0.0
10,26,32,38,0.0
11,26,32,38,1.0
12,26,32,38,1.0
13,26,32,38,1.0
14,26,32,38,1.0
15,26,32,38,1.0
16,26,32,38,1.0
17,26,32,38,1.0
18,26,32,38,0.0
19,26,32,38,0.0
20,26,32,38,0.0
21,26,32,38,0.0
22,26,32,38,0.0
23,26,32,38,0.0
0,27,32,38,0.0
1,27,32,38,0.0
2,27,32,38,0.0
3,27,32,38,0.0
4,27,32,38,0.0
5,27,32,38,0.0
6,27,32,38,0.0
7,27,32,38,0.0
8,27,32,38,0.0
9,27,32,38,0.0
10,27,32,38,0.0
11,27,32,38,1.0
12,27,32,38,1.0
13,27,32,38,1.0
14,27,32,38,1.0
15,27,32,38,1.0
16,27,32,38,1.0
17,27,32,38,1.0
18,27,32,38,1.0
19,27,32,38,0.0
20,27,32,38,0.0
21,27,32,38,0.0
22,27,32,38,0.0
23,27,32,38,0.0
0,28,32,38,0.0
1,28,32,38,0.0
2,28,32,38,0.0
3,28,32,38,0.0
4,28,32,38,0.0
5,28,32,38,0.0
6,28,32,38,0.0
7,28,32,38,0.0
8,28,32,38,0.0
9,28,32,38,0.0
10,28,32,38,0.0
11,28,32,38,0.0
12,28,32,38,0.0
13,28,32,38,0.0
14,28,32,38,0.0
15,28,32,38,0.0
16,28,32,38,0.0
17,28,32,38,0.0
18,28,32,38,0.0
19,28,32,38,0.0
20,28,32,38,0.0
21,28,32,38,0.0
22,28,32,38,0.0
23,28,32,38,0.0
0,29,32,38,0.0
1,29,32,38,0.0
2,29,32,38,0.0
3,29,32,38,0.0
4,29,32,38,0.0
5,29,32,38,0.0
6,29,32,38,0.0
7,29,32,38,0.0
8,29,32,38,0.0
9,29,32,38,0.0
10,29,32,38,0.0
11,29,32,38,0.0
12,29,32,38,0.0
13,29,32,38,0.0
14,29,32,38,0.0
15,29,32,38,0.0
16,29,32,38,0.0
17,29,32,38,0.0
18,29,32,38,0.0
19,29,32,38,0.0
20,29,32,38,0.0
21,29,32,38,0.0
22,29,32,38,0.0
23,29,32,38,0.0
0,30,32,38,0.0
1,30,32,38,0.0
2,30,32,38,0.0
3,30,32,38,0.0
4,30,32,38,0.0
5,30,32,38,0.0
6,30,32,38,0.0
7,30,32,38,0.0
8,30,32,38,0.0
9,30,32,38,0.0
10,30,32,38,0.0
11,30,32,38,0.0
12,30,32,38,0.0
13,30,32,38,0.0
14,30,32,38,0.0
15,30,32,38,0.0
16,30,32,38,0.0
17,30,32,38,0.0
18,30,32,38,0.0
19,30,32,38,0.0
20,30,32,38,0.0
21,30,32,38,0.0
22,30,32,38,0.0
23,30,32,38,0.0
0,24,32,38,0.0
1,24,32,38,0.0
2,24,32,38,0.0
3,24,32,38,0.0
4,24,32,38,0.0
5,24,32,38,0.0
6,24,32,38,0.0
7,24,32,38,0.0
8,24,32,38,0.0
9,24,32,38,0.0
10,24,32,38,0.0
11,24,32,38,0.0
12,24,32,38,0.0
13,24,32,38,0.0
14,24,32,38,0.0
15,24,32,38,0.0
16,24,32,38,0.0
17,24,32,38,0.0
18,24,32,38,0.0
19,24,32,38,0.0
20,24,32,38,0.0
21,24,32,38,0.0
22,24,32,38,0.0
23,24,32,38,0.0
0,25,32,38,0.0
1,25,32,38,0.0
2,25,32,38,0.0
3,25,32,38,0.0
4,25,32,38,0.0
5,25,32,38,0.0
6,25,32,38,0.0
7,25,32,38,0.0
8,25,32,38,0.0
9,25,32,38,0.0
10,25,32,38,0.0
11,25,32,38,0.0
12,25,32,38,0.0
13,25,32,38,0.0
14,25,32,38,0.0
15,25,32,38,0.0
16,25,32,38,0.0
17,25,32,38,0.0
18,25,32,38,0.0
19,25,32,38,0.0
20,25,32,38,0.0
21,25,32,38,0.0
22,25,32,38,0.0
23,25,32,38,0.0
0,26,32,38,0.0
1,26,32,38,0.0
2,26,32,38,0.0
3,26,32,38,0.0
4,26,32,38,0.0
5,26,32,38,0.0
6,26,32,38,0.0
7,26,32,38,0.0
8,26,32,38,0.0
9,26,32,38,0.0
10,26,32,38,0.0
11,26,32,38,0.0
12,26,32,38,0.0
13,26,32,38,0.0
14,26,32,38,0.0
15,26,32,38,0.0
16,26,32,38,0.0
17,26,32,38,0.0
18,26,32,38,0.0
19,26,32,38,0.0
20,26,32,38,0.0
21,26,32,38,0.0
22,26,32,38,0.0
23,26,32,38,0.0
0,27,32,38,0.0
1,27,32,38,0.0
2,27,32,38,0.0
3,27,32,38,0.0
4,27,32,38,0.0
5,27,32,38,0.0
6,27,32,38,0.0
7,27,32,38,0.0
8,27,32,38,0.0
9,27,32,38,0.0
10,27,32,38,0.0
11,27,32,38,0.0
12,27,32,38,0.0
13,27,32,38,0.0
14,27,32,38,0.0
15,27,32,38,0.0
16,27,32,38,0.0
17,27,32,38,0.0
18,27,32,38,0.0
19,27,32,38,0.0
20,27,32,38,0.0
21,27,32,38,0.0
22,27,32,38,0.0
23,27,32,38,0.0
0,28,32,38,0.0
1,28,32,38,0.0
2,28,32,38,0.0
3,28,32,38,0.0
4,28,32,38,0.0
5,28,32,38,0.0
6,28,32,38,0.0
7,28,32,38,0.0
8,28,32,38,0.0
9,28,32,38,0.0
10,28,32,38,0.0
11,28,32,38,0.0
12,28,32,38,0.0
13,28,32,38,0.0
14,28,32,38,0.0
15,28,32,38,0.0
16,28,32,38,0.0
17,28,32,38,0.0
18,28,32,38,0.0
19,28,32,38,0.0
20,28,32,38,0.0
21,28,32,38,0.0
22,28,32,38,0.0
23,28,32,38,0.0
0,29,32,38,0.0
1,29,32,38,0.0
2,29,32,38,0.0
3,29,32,38,0.0
4,29,32,38,0.0
5,29,32,38,0.0
6,29,32,38,0.0
7,29,32,38,0.0
8,29,32,38,0.0
9,29,32,38,0.0
10,29,32,38,0.0
11,29,32,38,0.0
12,29,32,38,0.0
13,29,32,38,0.0
14,29,32,38,0.0
15,29,32,38,0.0
16,29,32,38,0.0
17,29,32,38,0.0
18,29,32,38,0.0
19,29,32,38,0.0
20,29,32,38,0.0
21,29,32,38,0.0
22,29,32,38,0.0
23,29,32,38,0.0
0,30,32,38,0.0
1,30,32,38,0.0
2,30,32,38,0.0
3,30,32,38,0.0
4,30,32,38,0.0
5,30,32,38,0.0
6,30,32,38,0.0
7,30,32,38,0.0
8,30,32,38,0.0
9,30,32,38,0.0
10,30,32,38,0.0
11,30,32,38,0.0
12,30,32,38,0.0
13,30,32,38,0.0
14,30,32,38,0.0
15,30,32,38,0.0
16,30,32,38,0.0
17,30,32,38,0.0
18,30,32,38,0.0
19,30,32,38,0.0
20,30,32,38,0.0
21,30,32,38,0.0
22,30,32,38,0.0
23,30,32,38,0.0
0,24,32,38,0.0
1,24,32,38,0.0
2,24,32,38,0.0
3,24,32,38,0.0
4,24,32,38,0.0
5,24,32,38,0.0
6,24,32,38,0.0
7,24,32,38,0.0
8,24,32,38,0.0
9,24,32,38,0.0
10,24,32,38,0.0
11,24,32,38,0.0
12,24,32,38,0.0
13,24,32,38,0.0
14,24,32,38,0.0
15,24,32,38,0.0
16,24,32,38,0.0
17,24,32,38,0.0
18,24,32,38,0.0
19,24,32,38,0.0
20,24,32,38,0.0
21,24,32,38,0.0
22,24,32,38,0.0
23,24,32,38,0.0
0,25,32,38,0.0
1,25,32,38,0.0
2,25,32,38,0.0
3,25,32,38,0.0
4,25,32,38,0.0
5,25,32,38,0.0
6,25,32,38,0.0
7,25,32,38,0.0
8,25,32,38,0.0
9,25,32,38,0.0
10,25,32,38,0.0
11,25,32,38,0.0
12,25,32,38,0.0
13,25,32,38,0.0
14,25,32,38,0.0
15,25,32,38,0.0
16,25,32,38,0.0
17,25,32,38,0.0
18,25,32,38,0.0
19,25,32,38,0.0
20,25,32,38,0.0
21,25,32,38,0.0
22,25,32,38,0.0
23,25,32,38,0.0
0,26,32,38,0.0
1,26,32,38,0.0
2,26,32,38,0.0
3,26,32,38,0.0
4,26,32,38,0.0
5,26,32,38,0.0
6,26,32,38,0.0
7,26,32,38,0.0
8,26,32,38,0.0
9,26,32,38,0.0
10,26,32,38,0.0
11,26,32,38,0.0
12,26,32,38,0.0
13,26,32,38,0.0
14,26,32,38,0.0
15,26,32,38,0.0
16,26,32,38,0.0
17,26,32,38,0.0
18,26,32,38,0.0
19,26,32,38,0.0
20,26,32,38,0.0
21,26,32,38,0.0
22,26,32,38,0.0
23,26,32,38,0.0
0,27,32,38,0.0
0,29,34,38,0.0
1,29,34,38,0.0
2,29,34,38,0.0
3,29,34,38,0.0
4,29,34,38,0.0
5,29,34,38,0.0
6,29,34,38,0.0
7,29,34,38,0.0
8,29,34,38,0.0
9,29,34,38,0.0
10,29,34,38,0.0
11,29,34,38,0.0
12,29,34,38,0.0
13,29,34,38,0.0
14,29,34,38,0.0
15,29,34,38,0.0
16,29,34,38,1.0
17,29,34,38,1.0
18,29,34,38,0.0
19,29,34,38,0.0
20,29,34,38,0.0
21,29,34,38,0.0
22,29,34,38,0.0
23,29,34,38,0.0
0,30,34,38,0.0
1,30,34,38,0.0
2,30,34,38,0.0
3,30,34,38,0.0
4,30,34,38,0.0
5,30,34,38,0.0
6,30,34,38,0.0
7,30,34,38,0.0
8,30,34,38,1.0
9,30,34,38,1.0
10,30,34,38,0.0
11,30,34,38,0.0
12,30,34,38,0.0
13,30,34,38,0.0
14,30,34,38,1.0
15,30,34,38,0.0
16,30,34,38,0.0
17,30,34,38,0.0
18,30,34,38,0.0
19,30,34,38,0.0
20,30,34,38,0.0
21,30,34,38,0.0
22,30,34,38,0.0
23,30,34,38,0.0
0,24,34,38,0.0
1,24,34,38,0.0
2,24,34,38,0.0
3,24,34,38,0.0
4,24,34,38,0.0
5,24,34,38,0.0
6,24,34,38,0.0
7,24,34,38,0.0
8,24,34,38,0.0
9,24,34,38,0.0
10,24,34,38,1.0
11,24,34,38,1.0
12,24,34,38,1.0
13,24,34,38,1.0
14,24,34,38,1.0
15,24,34,38,1.0
16,24,34,38,1.0
17,24,34,38,1.0
18,24,34,38,1.0
19,24,34,38,0.0
20,24,34,38,0.0
21,24,34,38,0.0
22,24,34,38,0.0
23,24,34,38,0.0
0,25,34,38,0.0
1,25,34,38,0.0
2,25,34,38,0.0
3,25,34,38,0.0
4,25,34,38,0.0
5,25,34,38,0.0
6,25,34,38,0.0
7,25,34,38,0.0
8,25,34,38,0.0
9,25,34,38,0.0
10,25,34,38,1.0
11,25,34,38,1.0
12,25,34,38,1.0
13,25,34,38,1.0
14,25,34,38,1.0
15,25,34,38,1.0
16,25,34,38,1.0
17,25,34,38,1.0
18,25,34,38,0.0
19,25,34,38,0.0
20,25,34,38,0.0
21,25,34,38,0.0
22,25,34,38,0.0
23,25,34,38,0.0
0,26,34,38,0.0
1,26,34,38,0.0
2,26,34,38,0.0
3,26,34,38,0.0
4,26,34,38,0.0
5,26,34,38,0.0
6,26,34,38,0.0
7,26,34,38,0.0
8,26,34,38,0.0
9,26,34,38,0.0
10,26,34,38,1.0
11,26,34,38,1.0
12,26,34,38,1.0
13,26,34,38,1.0
14,26,34,38,1.0
15,26,34,38,0.0
16,26,34,38,1.0
17,26,34,38,1.0
18,26,34,38,1.0
19,26,34,38,0.0
20,26,34,38,0.0
21,26,34,38,0.0
22,26,34,38,0.0
23,26,34,38,0.0
0,27,34,38,0.0
1,27,34,38,0.0
2,27,34,38,0.0
3,27,34,38,0.0
4,27,34,38,0.0
5,27,34,38,0.0
6,27,34,38,0.0
7,27,34,38,0.0
8,27,34,38,0.0
9,27,34,38,0.0
10,27,34,38,1.0
11,27,34,38,1.0
12,27,34,38,1.0
13,27,34,38,1.0
14,27,34,38,1.0
15,27,34,38,1.0
16,27,34,38,1.0
17,27,34,38,1.0
18,27,34,38,1.0
19,27,34,38,0.0
20,27,34,38,0.0
21,27,34,38,0.0
22,27,34,38,0.0
23,27,34,38,0.0
0,28,34,38,0.0
1,28,34,38,0.0
2,28,34,38,0.0
3,28,34,38,0.0
4,28,34,38,0.0
5,28,34,38,0.0
6,28,34,38,0.0
7,28,34,38,0.0
8,28,34,38,0.0
9,28,34,38,0.0
10,28,34,38,1.0
11,28,34,38,1.0
12,28,34,38,1.0
13,28,34,38,1.0
14,28,34,38,1.0
15,28,34,38,1.0
16,28,34,38,1.0
17,28,34,38,0.0
18,28,34,38,0.0
19,28,34,38,1.0
20,28,34,38,1.0
21,28,34,38,1.0
22,28,34,38,0.0
23,28,34,38,0.0
0,29,34,38,0.0
1,29,34,38,0.0
2,29,34,38,0.0
3,29,34,38,0.0
4,29,34,38,0.0
5,29,34,38,0.0
6,29,34,38,0.0
7,29,34,38,0.0
8,29,34,38,0.0
9,29,34,38,0.0
10,29,34,38,0.0
11,29,34,38,0.0
12,29,34,38,0.0
13,29,34,38,0.0
14,29,34,38,0.0
15,29,34,38,0.0
16,29,34,38,0.0
17,29,34,38,0.0
18,29,34,38,1.0
19,29,34,38,1.0
20,29,34,38,1.0
21,29,34,38,1.0
22,29,34,38,0.0
23,29,34,38,0.0
0,30,34,38,0.0
1,30,34,38,0.0
2,30,34,38,0.0
3,30,34,38,0.0
4,30,34,38,0.0
5,30,34,38,0.0
6,30,34,38,0.0
7,30,34,38,0.0
8,30,34,38,0.0
9,30,34,38,1.0
10,30,34,38,1.0
11,30,34,38,0.0
12,30,34,38,0.0
13,30,34,38,1.0
14,30,34,38,1.0
15,30,34,38,0.0
16,30,34,38,0.0
17,30,34,38,1.0
18,30,34,38,1.0
19,30,34,38,1.0
20,30,34,38,0.0
21,30,34,38,0.0
22,30,34,38,0.0
23,30,34,38,0.0
0,24,34,38,0.0
1,24,34,38,0.0
2,24,34,38,0.0
3,24,34,38,0.0
4,24,34,38,0.0
5,24,34,38,0.0
6,24,34,38,0.0
7,24,34,38,0.0
8,24,34,38,0.0
9,24,34,38,0.0
10,24,34,38,1.0
11,24,34,38,1.0
12,24,34,38,1.0
13,24,34,38,1.0
14,24,34,38,1.0
15,24,34,38,1.0
16,24,34,38,1.0
17,24,34,38,1.0
18,24,34,38,0.0
19,24,34,38,0.0
20,24,34,38,0.0
21,24,34,38,0.0
22,24,34,38,0.0
23,24,34,38,0.0
0,25,34,38,0.0
1,25,34,38,0.0
2,25,34,38,0.0
3,25,34,38,0.0
4,25,34,38,0.0
5,25,34,38,0.0
6,25,34,38,0.0
7,25,34,38,0.0
8,25,34,38,0.0
9,25,34,38,0.0
10,25,34,38,1.0
11,25,34,38,1.0
12,25,34,38,1.0
13,25,34,38,1.0
14,25,34,38,1.0
15,25,34,38,1.0
16,25,34,38,1.0
17,25,34,38,1.0
18,25,34,38,0.0
19,25,34,38,0.0
20,25,34,38,0.0
21,25,34,38,0.0
22,25,34,38,0.0
23,25,34,38,0.0
0,26,34,38,0.0
1,26,34,38,0.0
2,26,34,38,0.0
3,26,34,38,0.0
4,26,34,38,0.0
5,26,34,38,0.0
6,26,34,38,0.0
7,26,34,38,0.0
8,26,34,38,0.0
9,26,34,38,0.0
10,26,34,38,1.0
11,26,34,38,1.0
12,26,34,38,1.0
13,26,34,38,1.0
14,26,34,38,1.0
15,26,34,38,1.0
16,26,34,38,1.0
17,26,34,38,0.0
18,26,34,38,0.0
19,26,34,38,0.0
20,26,34,38,0.0
21,26,34,38,0.0
22,26,34,38,0.0
23,26,34,38,0.0
0,27,34,38,0.0
1,27,34,38,0.0
2,27,34,38,0.0
3,27,34,38,0.0
4,27,34,38,0.0
5,27,34,38,0.0
6,27,34,38,0.0
7,27,34,38,0.0
8,27,34,38,0.0
9,27,34,38,0.0
10,27,34,38,1.0
11,27,34,38,1.0
12,27,34,38,1.0
13,27,34,38,1.0
14,27,34,38,1.0
15,27,34,38,1.0
16,27,34,38,1.0
17,27,34,38,0.0
18,27,34,38,0.0
19,27,34,38,0.0
20,27,34,38,0.0
21,27,34,38,0.0
22,27,34,38,0.0
23,27,34,38,0.0
0,28,34,38,0.0
1,28,34,38,0.0
2,28,34,38,0.0
3,28,34,38,0.0
4,28,34,38,0.0
5,28,34,38,0.0
6,28,34,38,0.0
7,28,34,38,0.0
8,28,34,38,0.0
9,28,34,38,0.0
10,28,34,38,1.0
11,28,34,38,1.0
12,28,34,38,1.0
13,28,34,38,1.0
